,0,1,2,3,4
5,2017-03-28,用钱宝,C轮,4.66亿人民币,创新工场 国科嘉和 源码资本 光信资本 金砖资本 中金甲子
6,2017-03-28,启德医药,A轮,4000万人民币,元禾原点创投 TF Capital泰福资本
7,2017-03-28,世纪空联,战略投资,未透露,WiFi万能钥匙
8,2017-03-28,紫光集团,战略投资,1500亿人民币,国开国际投资
9,2017-03-28,买单侠,战略投资,5亿人民币,弘毅投资 京东 于隽
10,2017-03-28,网拍天下,Pre-A轮,未透露,星河互联
11,2017-03-28,阿牛定投,天使轮,数百万人民币,未透露
12,2017-03-28,神策数据,B轮,1100万美元,红杉资本中国 DCM中国 曾振宇
13,2017-03-28,Tmoji萌茶茶,Pre-A轮,数百万人民币,险峰长青
14,2017-03-28,博雅工道,Pre-A轮,1200万人民币,有成资本
15,2017-03-27,V领地,天使轮,未透露,未透露
16,2017-03-27,薏米网,A轮,未透露,未透露
17,2017-03-27,亚洲渔港,B轮,未透露,新希望集团
18,2017-03-27,奇霖传媒,Pre-A轮,数千万人民币,蓝拓资本
19,2017-03-27,长华化学,A轮,数千万人民币,创丰资本
0,2017-03-27,Soundnova声曜文化,天使轮,未透露,如川基金
1,2017-03-27,中交通力,新三板,未透露,未透露
2,2017-03-27,未来法律,Pre-A轮,数千万人民币,BWVC泽厚资本 唯嘉资本
3,2017-03-27,易骑换电,天使轮,数百万人民币,创新工场 如川基金
4,2017-03-27,型录,天使轮,3000万人民币,接吻猫KISSCAT天创时尚鞋业
5,2017-03-27,金蝶软件,D轮,1400万美元,京东 涌金集团
6,2017-03-27,九通金控,B轮,1.6亿人民币,中新航资本
7,2017-03-27,今日共享汽车,新三板,未透露,未透露
8,2017-03-27,天域生态,IPO上市,6.32亿人民币,未透露
9,2017-03-27,信良记,Pre-A轮,5000万人民币,黑马基金 峰瑞资本
10,2017-03-27,1号生活,A+轮,7800万人民币,未透露
11,2017-03-27,旅游到我家,天使轮,380万人民币,未透露
12,2017-03-27,NOWDO脑洞,天使轮,400万人民币,智明星通ELEX
13,2017-03-27,易点鲜,Pre-A轮,数百万人民币,未透露
14,2017-03-27,莱特兄弟,Pre-A轮,数千万人民币,新东方
15,2017-03-27,今星秀,天使轮,数百万人民币,未透露
16,2017-03-27,钛度科技,A+轮,数千万人民币,天风证券(天风天睿) 英雄互娱
17,2017-03-27,鲜果说科技,天使轮,225万人民币,亚杰天使投资
18,2017-03-26,来画视频,A轮,3500万人民币,启赋资本
19,2017-03-26,常锋无人机,Pre-A轮,1500万人民币,初创投资 源政投资 壹号资本
0,2017-03-26,易后台,战略投资,数千万人民币,神州易桥
1,2017-03-25,房大办公,天使轮,数百万人民币,未透露
2,2017-03-25,天劲股份,D轮,2.28亿人民币,华峰资本
3,2017-03-25,创品机器人,天使轮,数百万人民币,未透露
4,2017-03-25,车主邦,Pre-A轮,1000万人民币,未透露
5,2017-03-25,微重力,种子轮,100万人民币,未透露
6,2017-03-25,SoupMaster汤先生汤馆,天使轮,600万人民币,真格基金 天图资本 李康林
7,2017-03-25,南友圈,Pre-A轮,数千万人民币,险峰长青 洪泰基金 天使汇 浩方创投
8,2017-03-24,兆方石油,新三板,未透露,未透露
9,2017-03-24,万安燃气,A轮,数千万人民币,九鼎投资
10,2017-03-24,罗曼园,A轮,数千万人民币,前海母基金
11,2017-03-24,中科搏锐,天使轮,数百万人民币,中科创星
12,2017-03-24,知音漫客,战略投资,5.67亿人民币,卡氏中国基金 长江广电文创
13,2017-03-24,Pygmal皮格猫,天使轮,数百万人民币,峰瑞资本
14,2017-03-24,小赋信息,种子轮,未透露,开物投资
15,2017-03-24,环球捕手GlobalScanner,B轮,数千万人民币,真格基金
16,2017-03-24,萌番日语,A轮,数千万人民币,GGV纪源资本 Cherubic Ventures心元资本
17,2017-03-24,新心金融,A轮,数千万人民币,高瓴资本
18,2017-03-24,洒哇地咔,Pre-A轮,数千万人民币,小米科技 海泉基金(胡海泉) 雅瑞资本 京东金融千树资本
19,2017-03-24,安仁海外医疗,A轮,数千万人民币,未透露
0,2017-03-24,新劲刚,IPO上市,1.38亿人民币,未透露
1,2017-03-24,咖啡之翼,新三板,未透露,未透露
2,2017-03-24,东方标准X,战略投资,数百万人民币,极豆资本 口袋兼职APP
3,2017-03-24,溢米辅导,A轮,3000万人民币,德晖资本 精锐教育
4,2017-03-24,小板栗传媒,种子轮,数百万人民币,清华x-lab创业DNA基金
5,2017-03-24,肯讯传媒,A轮,数亿人民币,微影资本(微影时代) 汉富控股 兴旺投资 微赛体育
6,2017-03-24,漫漫漫画,A轮,数千万人民币,腾讯 方和资本
7,2017-03-24,银子铺,战略投资,2000万人民币,未透露
8,2017-03-24,关键评论网The News Lens,B轮,200万美元,未透露
9,2017-03-23,融信通,新三板,数亿人民币,未透露
10,2017-03-23,食货,A轮,未透露,传媒梦工场
11,2017-03-23,广州梦龙科技,B轮,未透露,奥飞娱乐
12,2017-03-23,云动重庆,A轮,数千万人民币,未透露
13,2017-03-23,wonderlot,天使轮,数千万人民币,未透露
14,2017-03-23,蓝瑞环保,A轮,未透露,东方富海
15,2017-03-23,艾科创新,战略投资,未透露,苏州清研资本
16,2017-03-23,耀星互娱,战略投资,数千万人民币,未透露
17,2017-03-23,昆汀科技,新三板,未透露,天弘基金
18,2017-03-23,站场,天使轮,数百万人民币,未透露
19,2017-03-23,V.Photos云摄影,Pre-A轮,未透露,未透露
0,2017-03-23,智胜致能,天使轮,500万人民币,未透露
1,2017-03-23,宏杉科技,C轮,数亿人民币,金石投资 中信证券 浙江科投
2,2017-03-23,多红达人,A轮,3000万人民币,宸帆电商
3,2017-03-23,保街,天使轮,数百万人民币,未透露
4,2017-03-23,凌科斯,种子轮,数十万人民币,Plug and Play
5,2017-03-23,俏动智能,A轮,150万人民币,苏河汇
6,2017-03-23,天境生物,B轮,1.5亿美元,康桥资本 天士力创投
7,2017-03-23,洋葱小姐,B轮,1亿人民币,亦联资本(YY多玩) 险峰旗云 王世雨 王澍敏 Simon
8,2017-03-23,人人爱家金融,B轮,1亿人民币,未透露
9,2017-03-23,金科玉律,A轮,数千万人民币,远望资本 京基资本(京基集团)
10,2017-03-23,一智通,A+轮,6000万人民币,景林投资 熊猫资本 星汉资本 清控银杏创投
11,2017-03-23,滴度科技,Pre-A轮,数千万人民币,未透露
12,2017-03-23,快手,D轮,3.5亿美元,DCM中国 腾讯 华兴新经济基金
13,2017-03-23,和金在线,B轮,未透露,博将资本 红点创投中国基金
14,2017-03-22,汇锋传动,IPO上市后,6321万人民币,未透露
15,2017-03-22,影娱文化传媒,天使轮,数百万人民币,永创伟业
16,2017-03-22,客来宝,天使轮,未透露,银杏谷资本 天使百人会 轻舟资本
17,2017-03-22,合一智芯,天使轮,未透露,中科创星
18,2017-03-22,飞诺旅游,A轮,未透露,头头是道投资基金 吴晓波频道巴九灵文化
19,2017-03-22,中艺博悦,A轮,2000万人民币,娱乐工场
0,2017-03-22,WILLX冲程汽车,A轮,未透露,松禾资本
1,2017-03-22,中科瑞能,天使轮,未透露,东方盛富
2,2017-03-22,胖猫农场,天使轮,数百万人民币,洪泰基金 胖猫创投(找钢网)
3,2017-03-22,清陶能源科技,A轮,数千万人民币,峰瑞资本
4,2017-03-22,好酷影视,天使轮,未透露,云锋基金 优酷土豆-合一集团
5,2017-03-22,娃娃营,A轮,数千万人民币,君联资本
6,2017-03-22,大圣互动,天使轮,数百万人民币,梅花天使创投
7,2017-03-22,亦笔科技,天使轮,500万人民币,未透露
8,2017-03-22,智律,种子轮,数十万人民币,Plug and Play
9,2017-03-22,LGD-Gaming威佩网络,A轮,3000万人民币,五岳资本
10,2017-03-22,红眼兔,A轮,数千万人民币,未透露
11,2017-03-22,朱李叶健康,B轮,数千万人民币,辰韬资本
12,2017-03-22,瑞思博医疗,A轮,数千万人民币,险峰长青 中路资本
13,2017-03-22,药材买卖网,A轮,2000万人民币,未透露
14,2017-03-22,大道金服,B轮,2亿人民币,红杉资本中国 华兴新经济基金 太盟投资集团(PAG)
15,2017-03-22,唯彩会,B轮,5850万人民币,IDG资本 招商局资本
16,2017-03-22,小鱼易连,B轮,1.25亿人民币,创新工场 真格基金 光速中国 成为资本 真成投资
17,2017-03-22,老虎证券,B+轮,1亿人民币,真格基金 华创资本
18,2017-03-22,Mr.shoes大象洗鞋馆,天使轮,数千万人民币,海尔
19,2017-03-22,艺起来小音咖,Pre-A轮,数百万人民币,沪江教育-互桂基金
0,2017-03-22,诸葛找房,A轮,5000万人民币,策源创投 复星锐正资本 JadeValue 名川资本 刘方未
1,2017-03-22,纽诺育儿,Pre-A轮,数千万人民币,未透露
2,2017-03-22,知外,天使轮,数百万人民币,吴波
3,2017-03-22,丫哥AR,Pre-A轮,数百万人民币,未透露
4,2017-03-22,好运虎,Pre-A轮,数千万人民币,君上资本 唐龙虎
5,2017-03-22,最会游triploc,A轮,数千万人民币,紫辉创投 民享财富
6,2017-03-21,白鹭科技,战略投资,6800万人民币,IDG资本 天星资本
7,2017-03-21,三月谷雨,A轮,数千万人民币,华人文化产业基金
8,2017-03-21,赛腾微电子,天使轮,数百万人民币,同华投资
9,2017-03-21,drockart,A轮,数千万人民币,华睿投资
10,2017-03-21,盈创星空,A轮,未透露,赛伯乐投资
11,2017-03-21,熊猫掌柜,A轮,未透露,有成资本
12,2017-03-21,金沃斯教育,A轮,数亿人民币,东软集团Neusoft
13,2017-03-21,PEPLINK胜行智能,Pre-A轮,未透露,未透露
14,2017-03-21,极奥科技,天使轮,数百万人民币,行早金融
15,2017-03-21,阅邻书院,种子轮,数十万人民币,未透露
16,2017-03-21,同天下,天使轮,数百万人民币,未透露
17,2017-03-21,栩栩华生,天使轮,数千万人民币,华人文化产业基金
18,2017-03-21,木白科技,天使轮,未透露,未透露
19,2017-03-21,leapteen小雨伞,天使轮,数百万人民币,薛蛮子
0,2017-03-21,无锡新洁能股份,新三板,数千万人民币,辰韬资本
1,2017-03-21,Egret Engine白鹭时代,新三板,6800万人民币,天星资本
2,2017-03-21,青音,A轮,数千万人民币,经纬中国
3,2017-03-21,内斯塔NESTA,种子轮,100万人民币,ONES Ventures 任宁
4,2017-03-21,小筑理,天使轮,600万人民币,未透露
5,2017-03-21,镁客网,Pre-A轮,数十万人民币,桃李创投
6,2017-03-21,雅澳供应链,天使轮,数百万人民币,冯涛
7,2017-03-21,无界空间,A+轮,数千万人民币,经纬中国 信中利资本
8,2017-03-21,我趣旅行,B+轮,2500万美元,光速中国 元钛基金
9,2017-03-21,天眼查,A轮,1.3亿人民币,启迪创投 清控银杏创投 国家中小企业发展基金（国中创投）
10,2017-03-21,蘑菇租房,C轮,数千万美元,蚂蚁金服(阿里巴巴)
11,2017-03-21,金堤数据,A轮,1.3亿人民币,国家中小企业发展基金（国中创投）
12,2017-03-20,博汇科技,新三板,未透露,未透露
13,2017-03-20,有屋科技,种子轮,未透露,彩生活 日升昌行 彩之家
14,2017-03-20,干货宝,天使轮,数百万人民币,未透露
15,2017-03-20,欣横纵数码,新三板,未透露,未透露
16,2017-03-20,佰锐奇生物,A轮,数千万人民币,联想之星 浩悦资本
17,2017-03-20,清能德创,A轮,未透露,武岳峰资本
